reg,timestamp,valor
2228,1683948126746,26.0
2229,1683947836488,25.75
2230,1683947547877,25.5
2231,1683947252789,26.25
2232,1683946959239,25.5
2233,1683946378228,26.25
2234,1683946087945,26.0
2235,1683945797441,25.5
2236,1683945507964,26.0
2237,1683944633709,25.75
2238,1683944343163,26.0
2239,1683943761386,25.75
2240,1683943472868,26.25
2241,1683942601724,26.0
2242,1683942311291,25.75
2243,1683942020658,26.25
2244,1683941730224,26.0
2245,1683941147666,26.25
2246,1683940857509,26.5
2247,1683939986388,26.25
2248,1683938532633,26.5
2249,1683938242357,26.75
2250,1683937663333,26.5
2251,1683937080112,26.75
2252,1683936789735,27.0
2253,1683936499451,26.75
2254,1683936209226,26.5
2255,1683935919754,27.0
2256,1683935336186,27.75
2257,1683934464883,28.0
2258,1683933593660,27.75
2259,1683933012866,28.25
2260,1683932723420,28.0
2261,1683932430106,28.25
2262,1683932139602,27.75
2263,1683931849055,28.25
2264,1683931558488,27.75
2265,1683930689218,28.25
2266,1683930398810,28.75
2267,1683930108394,28.5
2268,1683929816992,28.75
2269,1683929528678,29.25
2270,1683929238333,29.0
2271,1683928948155,29.25
2272,1683928659115,29.5
2273,1683928364999,29.25
2274,1683928074480,29.75
2275,1683927783109,30.0
2276,1683927496165,29.25
2277,1683927203257,30.0
2278,1683926331053,29.75
2279,1683926040531,30.25
2280,1683925750123,30.0
2281,1683925459589,30.5
2282,1683924585491,30.25
2283,1683924294883,30.0
2284,1683924004573,29.75
2285,1683923715146,30.0
2286,1683923129542,30.25
2287,1683921673163,30.75
2288,1683921382749,30.5
2289,1683921094202,29.75
2290,1683920796822,30.5
2291,1683919635612,30.25
2292,1683919346227,29.75
2293,1683918471610,30.0
2294,1683918181305,29.75
2295,1683917890847,29.25
2296,1683917600551,29.75
2297,1683917019797,29.5
2298,1683916729425,29.0
2299,1683916148554,29.25
2300,1683915857036,29.0
2301,1683915568647,29.25
2302,1683915277404,28.5
2303,1683914989642,28.75
2304,1683914405735,29.0
2305,1683913826934,28.75
2306,1683913243115,28.5
2307,1683912663171,28.25
2308,1683912372755,27.75
2309,1683911790730,28.25
2310,1683911500249,28.0
2311,1683910917344,27.75
2312,1683910627024,28.25
2313,1683910337082,27.75
2314,1683910045643,27.5
2315,1683909755141,27.75
2316,1683909464909,28.0
2317,1683908883522,27.5
2318,1683908593009,27.75
2319,1683908302451,27.5
2320,1683908011822,27.75
2321,1683907721304,27.5
2322,1683907430934,27.25
2323,1683907140280,26.25
2324,1683906560304,26.75
2325,1683905979288,26.5
2326,1683905688889,26.0
2327,1683905398459,26.5
2328,1683905108216,26.25
2329,1683904818900,25.5
2330,1683904525668,26.0
2331,1683903944937,25.5
2332,1683903654625,25.75
2333,1683903073424,25.5
2334,1683902782859,25.25
2335,1683902493323,25.0
2336,1683902200287,25.5
2337,1683901328731,25.25
2338,1683901038208,25.0
2339,1683900749237,25.25
2340,1683900454900,25.0
2341,1683900164373,25.25
2342,1683899875159,25.5
2343,1683899580229,25.0
2344,1683899001275,24.75
2345,1683898420475,24.5
2346,1683898129899,24.75
2347,1683897839405,25.0
2348,1683897549059,24.5
2349,1683896678006,24.75
2350,1683896387455,25.0
2351,1683896097188,24.5
2352,1683895807815,24.25
2353,1683895514513,24.5
2354,1683895223230,24.25
2355,1683894934976,24.0
2356,1683894646612,24.5
2357,1683894060057,24.75
2358,1683893769574,24.5
2359,1683893480202,25.0
2360,1683892307347,24.75
2361,1683892017119,24.25
2362,1683891727791,24.5
2363,1683891435645,24.25
2364,1683891142123,24.75
2365,1683890851681,24.25
2366,1683890561255,24.75
2367,1683890271117,24.5
2368,1683889690213,24.25
2369,1683889399859,24.75
2370,1683889109649,25.0
2371,1683888528592,24.75
2372,1683888238205,24.25
2373,1683886204926,24.75
2374,1683885915422,24.25
2375,1683885622680,24.75
2376,1683885332203,24.25
2377,1683884461053,24.75
2378,1683884170708,24.5
2379,1683882137939,24.75
2380,1683881556903,24.25
2381,1683881267625,25.0
2382,1683880974141,24.75
2383,1683880683632,24.5
2384,1683880393378,25.0
2385,1683880103038,24.75
2386,1683879813787,24.5
2387,1683879229987,24.75
2388,1683878939434,25.0
2389,1683878068215,24.75
2390,1683877777903,24.5
2391,1683877487584,24.75
2392,1683877197231,24.5
2393,1683876906746,25.0
2394,1683876616331,24.75
2395,1683876326130,24.5
2396,1683876035657,25.0
2397,1683875745478,25.25
2398,1683875164532,24.75
2399,1683874874167,24.25
2400,1683874583768,24.75
2401,1683874293296,25.0
2402,1683874003288,25.5
2403,1683873420975,25.25
2404,1683873130580,25.5
2405,1683872840374,25.0
2406,1683872257809,25.5
2407,1683871967350,25.25
2408,1683871677011,25.5
2409,1683871386514,25.25
2410,1683870516887,25.5
2411,1683870224062,25.75
2412,1683869354324,25.5
2413,1683868770347,25.75
2414,1683868477413,25.5
2415,1683868187328,25.25
2416,1683867897187,25.5
2417,1683867316315,25.25
2418,1683866444932,25.5
2419,1683865573650,25.75
2420,1683864992900,25.5
2421,1683864121618,25.25
2422,1683863831145,25.0
2423,1683863540768,25.5
2424,1683863250309,25.75
2425,1683862669483,25.5
2426,1683862088600,25.75
2427,1683861797919,25.25
2428,1683861217070,25.5
2429,1683860637273,25.75
2430,1683860053333,25.5
2431,1683858889369,25.75
2432,1683858598981,25.5
2433,1683858308618,25.25
2434,1683858018278,24.75
2435,1683857728022,25.0
2436,1683856857015,25.5
2437,1683856566416,26.0
2438,1683856276012,25.75
2439,1683855985638,25.5
2440,1683855695118,25.25
2441,1683854531198,25.5
2442,1683854240874,25.75
2443,1683853950435,25.5
2444,1683852788846,25.25
2445,1683852498715,24.5
2446,1683852208466,25.25
2447,1683851918189,24.75
2448,1683851627717,25.25
2449,1683851337192,24.75
2450,1683850757608,25.25
2451,1683849884565,25.5
2452,1683849595288,25.75
2453,1683849011679,25.5
2454,1683848721348,26.0
2455,1683847848359,25.5
2456,1683846686957,26.0
2457,1683845817551,25.5
2458,1683845520616,26.0
2459,1683844938203,25.75
2460,1683844647638,26.0
2461,1683844066852,25.5
2462,1683843487140,25.75
2463,1683843195547,26.25
2464,1683842615374,26.0
2465,1683842325182,25.75
2466,1683842034752,26.25
2467,1683841745366,26.75
2468,1683841451937,26.5
2469,1683841161629,25.75
2470,1683840871239,26.0
2471,1683840291789,26.25
2472,1683839999675,26.5
2473,1683839706578,26.75
2474,1683839416342,27.0
2475,1683838255510,27.5
2476,1683837965410,28.25
2477,1683837674024,28.5
2478,1683837385868,29.25
2479,1683837096511,30.0
2480,1683836803912,30.5
2481,1683836513401,31.0
2482,1683836223848,30.5
2483,1683835930470,31.0
2484,1683835641180,30.75
2485,1683835346627,31.0
2486,1683835057242,30.75
2487,1683834767966,31.0
2488,1683834480908,31.25
2489,1683833604575,31.0
2490,1683833315243,30.5
2491,1683832731339,30.75
2492,1683832440755,31.0
2493,1683832150200,31.25
2494,1683831859905,30.75
2495,1683831279334,31.0
2496,1683830408314,30.75
2497,1683830117831,30.25
2498,1683829537030,30.5
2499,1683828956590,30.0
2500,1683828666180,30.5
2501,1683828375530,29.75
2502,1683828086476,29.25
2503,1683827794583,29.75
2504,1683827500178,30.0
2505,1683826917711,29.5
2506,1683826627508,29.75
2507,1683826337109,30.25
2508,1683825756208,30.0
2509,1683825466748,29.75
2510,1683825174088,29.25
2511,1683824303000,29.75
2512,1683824012425,29.25
2513,1683823721884,29.75
2514,1683822850689,29.25
2515,1683822560009,29.5
2516,1683822268629,29.25
2517,1683821400417,29.0
2518,1683821109797,28.75
2519,1683820820526,28.5
2520,1683820527364,28.0
2521,1683820237912,27.75
2522,1683819944434,28.0
2523,1683818784112,27.75
2524,1683818203266,27.25
2525,1683817913129,27.0
2526,1683817622895,26.75
2527,1683817042045,27.0
2528,1683816751600,26.5
2529,1683815589757,26.75
2530,1683815295427,26.25
2531,1683815005121,26.0
2532,1683814425218,26.25
2533,1683814131932,25.75
2534,1683813841850,26.0
2535,1683813551893,26.25
2536,1683813269392,25.75
2537,1683812426597,25.0
2538,1683811836697,24.5
2539,1683810671114,25.0
2540,1683810380741,24.5
2541,1683810090227,24.25
2542,1683809509374,24.75
2543,1683809218871,25.0
2544,1683808639870,24.5
2545,1683808053044,24.25
2546,1683807762688,23.5
2547,1683807472254,23.0
2548,1683807182101,23.5
2549,1683806891749,23.25
2550,1683806602441,23.5
2551,1683805729038,23.75
2552,1683805438646,23.25
2553,1683804858011,24.0
2554,1683804566602,23.75
2555,1683804278160,24.25
2556,1683803699769,24.5
2557,1683803399964,23.75
2558,1683802529004,24.25
2559,1683802238588,23.75
2560,1683801948177,24.25
2561,1683801657749,24.75
2562,1683800494670,24.25
2563,1683800204194,24.0
2564,1683799913740,24.25
2565,1683799623339,23.75
2566,1683799041749,24.25
2567,1683798753272,24.75
2568,1683798462889,24.5
2569,1683798172534,24.75
2570,1683797591800,24.0
2571,1683797010923,24.5
2572,1683796430182,24.75
2573,1683795849371,24.5
2574,1683795558848,24.25
2575,1683795268469,24.0
2576,1683794977996,24.5
2577,1683794687625,24.0
2578,1683794397229,24.25
2579,1683794106843,24.75
2580,1683793816706,24.0
2581,1683793526207,24.75
2582,1683792945437,24.25
2583,1683792655180,24.5
2584,1683792364642,23.75
2585,1683792074201,24.25
2586,1683791783764,24.0
2587,1683791493255,23.75
2588,1683791202862,24.25
2589,1683790912429,24.5
2590,1683790622021,25.0
2591,1683790331820,24.5
2592,1683790041443,24.75
2593,1683789751039,24.25
2594,1683789460572,24.75
2595,1683789170364,24.25
2596,1683788879889,25.25
2597,1683788589627,25.0
2598,1683788299267,24.5
2599,1683788008934,25.25
2600,1683787718737,25.0
2601,1683787136531,24.75
2602,1683786842053,25.0
2603,1683786551688,24.75
2604,1683786261246,25.25
2605,1683785970700,24.75
2606,1683785680257,25.0
2607,1683784808066,24.75
2608,1683784227138,25.0
2609,1683783645532,24.5
2610,1683783357042,25.0
2611,1683782484752,24.75
2612,1683782194372,25.25
2613,1683781904210,25.5
2614,1683781618216,25.25
2615,1683781297007,24.75
2616,1683781006630,24.5
2617,1683780717246,25.0
2618,1683780133939,25.5
2619,1683779554517,25.25
2620,1683777806231,25.5
2621,1683777515724,25.0
2622,1683776934894,25.5
2623,1683776644478,25.25
2624,1683776354146,25.5
2625,1683776064534,25.0
2626,1683775771644,25.25
2627,1683775192028,25.5
2628,1683774901808,25.75
2629,1683774611349,25.5
2630,1683774320727,25.25
2631,1683774030409,25.5
2632,1683773740053,25.75
2633,1683773449707,26.0
2634,1683772579378,26.25
2635,1683772289002,25.75
2636,1683771118949,26.25
2637,1683770828516,26.5
2638,1683770537983,25.75
2639,1683770247465,26.25
2640,1683769666590,26.5
2641,1683769376063,26.25
2642,1683769085893,26.0
2643,1683768795668,26.5
2644,1683768505413,26.25
2645,1683768215239,26.0
2646,1683767924829,26.75
2647,1683767634615,26.5
2648,1683767344119,26.25
2649,1683766763304,26.75
2650,1683765892253,27.0
2651,1683765601904,26.75
2652,1683765312868,27.0
2653,1683765018457,26.75
2654,1683764728091,27.25
2655,1683764146262,26.5
2656,1683763857896,26.75
2657,1683763277223,27.0
2658,1683762986868,26.5
2659,1683762696407,27.25
2660,1683762406074,26.75
2661,1683762115868,27.25
2662,1683760662424,26.75
2663,1683760082734,27.25
2664,1683759790652,26.75
2665,1683759497917,27.5
2666,1683759210925,27.25
2667,1683758904369,27.0
2668,1683758321333,27.25
2669,1683758030978,27.0
2670,1683757740504,27.75
2671,1683757451056,27.25
2672,1683757157618,26.75
2673,1683756867046,27.25
2674,1683756286292,27.5
2675,1683755996112,27.75
2676,1683755705523,27.5
2677,1683755124827,27.25
2678,1683754834494,27.75
2679,1683754253751,27.5
2680,1683753963614,26.75
2681,1683753673221,27.75
2682,1683752210681,27.5
2683,1683751920138,27.0
2684,1683751629912,27.5
2685,1683751339652,27.75
2686,1683750466525,27.5
2687,1683750176339,27.25
2688,1683748722677,27.5
2689,1683748432505,27.75
2690,1683747559598,27.5
2691,1683747269438,27.75
2692,1683746979155,28.0
2693,1683746688894,27.5
2694,1683746398662,28.0
2695,1683746108224,27.25
2696,1683744939985,27.5
2697,1683744650947,27.75
2698,1683744362446,27.25
2699,1683743491281,27.5
2700,1683743201240,27.25
2701,1683742330753,27.75
2702,1683742040284,27.25
2703,1683741749976,27.5
2704,1683741459454,27.25
2705,1683741168886,27.5
2706,1683740878530,26.75
2707,1683740589313,27.5
2708,1683740296461,27.0
2709,1683738261998,27.25
2710,1683737971731,27.0
2711,1683737391079,26.75
2712,1683736812782,26.5
2713,1683736512909,26.25
2714,1683736222343,26.0
2715,1683735933535,26.25
2716,1683735638360,26.5
2717,1683735347188,25.75
2718,1683735058110,26.25
2719,1683734478335,26.0
2720,1683734187172,25.25
2721,1683733607298,25.5
2722,1683733319393,25.25
2723,1683731863933,25.5
2724,1683730991774,25.25
2725,1683730701645,24.75
2726,1683730121225,25.0
2727,1683729830891,25.25
2728,1683729540463,25.0
2729,1683729251462,25.5
2730,1683728085773,25.25
2731,1683727504953,25.0
2732,1683727214773,24.75
2733,1683726924451,25.0
2734,1683726633940,24.75
2735,1683725762627,25.0
2736,1683725475178,25.25
2737,1683725171812,24.75
2738,1683724881470,24.25
2739,1683724591149,24.75
2740,1683724300798,24.25
2741,1683723429824,24.5
2742,1683723139420,24.25
2743,1683722848883,24.5
2744,1683722558814,23.5
2745,1683722268633,24.25
2746,1683721978356,24.5
2747,1683721688017,23.75
2748,1683721397833,24.0
2749,1683721107426,24.5
2750,1683720236403,24.75
2751,1683719946159,24.5
2752,1683719070958,25.0
2753,1683718780780,24.5
2754,1683718490469,23.75
2755,1683718200098,24.75
2756,1683717909724,24.5
2757,1683717619344,24.25
2758,1683717038558,24.75
2759,1683716750240,24.5
2760,1683716453345,24.75
2761,1683716162817,24.5
2762,1683715872505,24.25
2763,1683715582157,24.5
2764,1683715291497,24.25
2765,1683714710680,24.75
2766,1683714420689,24.25
2767,1683714130318,24.75
2768,1683713840047,24.25
2769,1683713549841,24.0
2770,1683713259395,24.5
2771,1683712969156,24.25
2772,1683712678837,24.0
2773,1683712098501,24.5
2774,1683711227458,24.75
2775,1683710937074,25.25
2776,1683710646905,24.75
2777,1683709775966,25.5
2778,1683709195500,25.75
2779,1683708905225,26.0
2780,1683708324610,25.75
2781,1683708034152,26.25
2782,1683707743991,26.0
2783,1683707453472,25.75
2784,1683707162900,25.5
2785,1683706872591,26.25
2786,1683706582090,26.0
2787,1683706291870,25.75
2788,1683706001472,26.0
2789,1683705711019,25.75
2790,1683705420728,26.25
2791,1683705130296,25.5
2792,1683704839801,26.25
2793,1683704549536,25.5
2794,1683704264959,25.75
2795,1683703335839,26.0
2796,1683702754940,25.75
2797,1683702174211,26.25
2798,1683701883768,25.75
2799,1683701301354,26.25
2800,1683700136180,26.0
2801,1683698688834,26.25
2802,1683698365034,26.5
2803,1683697784265,26.25
2804,1683697497651,26.5
2805,1683697185671,26.25
2806,1683696895333,26.5
2807,1683696004964,26.75
2808,1683695424351,26.25
2809,1683694843408,26.75
2810,1683693972325,27.0
2811,1683693681946,26.5
2812,1683693391580,27.0
2813,1683693101107,26.5
2814,1683692811752,26.75
2815,1683692518779,27.0
2816,1683692228299,26.5
2817,1683691937873,27.0
2818,1683691356933,26.5
2819,1683691066675,26.0
2820,1683690196336,27.0
2821,1683689903631,26.75
2822,1683689613241,27.0
2823,1683689032361,27.5
2824,1683688451489,26.75
2825,1683688161040,27.0
2826,1683687290140,27.25
2827,1683686999719,26.75
2828,1683686709496,27.0
2829,1683685548156,26.75
2830,1683685257679,26.5
2831,1683684967147,26.75
2832,1683684677036,26.5
2833,1683684386527,27.0
2834,1683684096202,26.75
2835,1683683805809,26.5
2836,1683682063601,27.0
2837,1683681773281,27.25
2838,1683681483920,26.75
2839,1683680900539,27.0
2840,1683680610244,27.25
2841,1683680320164,26.75
2842,1683680029782,27.25
2843,1683679739274,27.0
2844,1683678868533,27.5
2845,1683678578176,26.75
2846,1683678287970,27.25
2847,1683677710252,27.75
2848,1683677406822,27.25
2849,1683677116597,27.0
2850,1683676243916,27.75
2851,1683675663016,27.25
2852,1683675373460,27.75
2853,1683674790412,28.0
2854,1683674500128,27.75
2855,1683674209640,27.5
2856,1683673627439,28.0
2857,1683673046495,27.5
2858,1683672756249,28.0
2859,1683672465841,27.75
2860,1683672175344,28.0
2861,1683671885032,27.5
2862,1683670146690,28.0
2863,1683669846834,27.75
2864,1683669556517,27.25
2865,1683668685815,27.75
2866,1683668397321,27.5
2867,1683667810172,27.75
2868,1683667517123,28.0
2869,1683667226575,27.5
2870,1683666936129,27.75
2871,1683666645756,26.75
2872,1683666064751,27.5
2873,1683665483980,27.0
2874,1683665193621,27.25
2875,1683664903184,27.0
2876,1683664612901,26.75
2877,1683663740075,27.5
2878,1683663450130,27.25
2879,1683663160104,27.75
2880,1683662869998,27.25
2881,1683662579813,28.5
2882,1683662289623,28.25
2883,1683661999660,28.5
2884,1683661709423,29.0
2885,1683661419272,29.5
2886,1683661129115,29.75
2887,1683660837829,30.25
2888,1683660549617,31.0
2889,1683660259155,30.5
2890,1683659968858,30.75
2891,1683659678618,30.5
2892,1683659388143,31.0
2893,1683659096777,31.25
2894,1683658808296,31.0
2895,1683658518557,31.25
2896,1683658227420,31.0
2897,1683657937293,30.5
2898,1683657356673,31.25
2899,1683657067567,31.0
2900,1683656774177,30.75
2901,1683656482906,31.25
2902,1683655903946,31.5
2903,1683655613643,31.0
2904,1683655029287,31.25
2905,1683654738909,31.0
2906,1683654448724,30.0
2907,1683654158417,31.0
2908,1683653867956,30.75
2909,1683653577449,30.25
2910,1683653288373,30.5
2911,1683652995293,30.75
2912,1683652704913,29.75
2913,1683651833922,30.0
2914,1683651543593,29.5
2915,1683650961800,29.75
2916,1683650673259,30.0
2917,1683650092336,29.5
2918,1683649802015,30.0
2919,1683648930874,29.75
2920,1683648640384,30.0
2921,1683648349850,29.25
2922,1683648060582,29.0
2923,1683647767429,28.75
2924,1683647477154,29.0
2925,1683647186627,28.25
2926,1683646605913,28.5
2927,1683646025973,27.5
2928,1683644862182,27.75
2929,1683644281384,27.5
2930,1683643702150,27.25
2931,1683642828933,27.0
2932,1683642538526,26.25
2933,1683642248192,26.75
2934,1683641957813,26.25
2935,1683641375386,26.5
2936,1683640795613,26.0
2937,1683640215039,26.25
2938,1683639924663,25.75
2939,1683639324212,26.0
2940,1683639033517,26.25
2941,1683638743298,25.5
2942,1683638452856,26.0
2943,1683638162613,26.5
2944,1683637872320,26.25
2945,1683637582093,26.0
2946,1683637291813,25.5
2947,1683637001666,26.0
2948,1683636412712,25.5
2949,1683635828132,26.25
2950,1683635538000,25.5
2951,1683635247504,26.0
2952,1683634957344,25.75
2953,1683634666922,26.0
2954,1683634376505,25.75
2955,1683633795928,26.0
2956,1683633506567,26.25
2957,1683632631865,25.75
2958,1683632343532,25.25
2959,1683630891699,26.0
2960,1683630601255,26.25
2961,1683630020577,25.75
2962,1683629440010,26.0
2963,1683629150777,26.25
2964,1683628858662,26.0
2965,1683628565192,25.5
2966,1683628274925,26.0
2967,1683627694127,26.25
2968,1683627113386,26.0
2969,1683626532744,25.75
2970,1683626242346,26.25
2971,1683625953141,25.75
2972,1683625659615,26.25
2973,1683625369347,25.75
2974,1683625078816,25.5
2975,1683623333313,26.25
2976,1683623044197,25.5
2977,1683622750784,26.25
2978,1683622460474,26.0
2979,1683622170404,26.5
2980,1683621880164,26.0
2981,1683621589766,26.75
2982,1683621008878,26.5
2983,1683619847453,26.25
2984,1683619266894,26.5
2985,1683618977860,26.0
2986,1683618103593,26.25
2987,1683617522854,26.5
2988,1683617232784,26.25
2989,1683616943075,26.5
2990,1683615487280,26.75
2991,1683615197513,26.25
2992,1683614906320,26.75
2993,1683614615998,26.25
2994,1683614325732,26.0
2995,1683614035557,26.75
2996,1683613454807,26.5
2997,1683612583821,26.75
2998,1683612293747,27.0
2999,1683611713142,27.25
3000,1683611132593,27.0
3001,1683610552139,26.75
3002,1683609971750,26.5
3003,1683609682050,26.75
3004,1683609389845,27.0
3005,1683608228663,27.25
3006,1683607938060,27.0
3007,1683607649408,27.25
3008,1683607353751,27.0
3009,1683607063500,27.5
3010,1683606772146,27.0
3011,1683606483549,26.75
3012,1683606193089,27.75
3013,1683605902723,27.5
3014,1683605612595,27.25
3015,1683605322400,27.5
3016,1683604741889,27.25
3017,1683604451650,27.75
3018,1683604162334,27.25
3019,1683603869234,27.75
3020,1683603578843,27.5
3021,1683602707776,27.75
3022,1683602417632,27.25
3023,1683601836874,27.75
3024,1683601256333,27.5
3025,1683600385453,27.75
3026,1683599805119,28.0
3027,1683599515861,27.5
3028,1683599222655,27.75
3029,1683598351292,28.0
3030,1683598060733,27.75
3031,1683597771570,27.5
3032,1683597478112,28.25
3033,1683597187815,28.0
3034,1683596607655,28.25
3035,1683596319360,28.0
3036,1683595738924,28.25
3037,1683595448554,28.0
3038,1683595158271,28.25
3039,1683594577718,27.75
3040,1683594287339,27.5
3041,1683593997053,28.25
3042,1683593706760,27.75
3043,1683593126314,28.25
3044,1683592835807,27.75
3045,1683592545304,28.25
3046,1683591964831,28.0
3047,1683591674693,27.75
3048,1683591384347,28.0
3049,1683590803404,27.75
3050,1683590513012,28.0
3051,1683589932643,28.25
3052,1683589642440,27.75
3053,1683589352004,28.0
3054,1683588771545,28.5
3055,1683588191128,28.25
3056,1683587900714,28.5
3057,1683587032067,28.25
3058,1683586738274,27.75
3059,1683586157572,28.5
3060,1683585867182,29.0
3061,1683584996536,28.75
3062,1683584125719,29.0
3063,1683583835504,28.5
3064,1683583545203,28.75
3065,1683583254796,29.0
3066,1683582964543,29.5
3067,1683582674044,28.5
3068,1683582383700,29.0
3069,1683581802999,29.25
3070,1683581513897,29.5
3071,1683581220687,29.25
3072,1683579767272,29.5
3073,1683579476965,30.0
3074,1683579186806,30.25
3075,1683578896719,30.75
3076,1683578025850,31.25
3077,1683577735603,31.0
3078,1683577446494,30.75
3079,1683576862385,31.25
3080,1683576572293,31.5
3081,1683576282119,31.75
3082,1683575993141,32.0
3083,1683575699511,31.5
3084,1683575409187,32.25
3085,1683575119004,32.0
3086,1683574828826,31.75
3087,1683574539817,32.0
3088,1683573953499,31.5
3089,1683573663030,31.25
3090,1683573373793,31.5
3091,1683573080611,30.75
3092,1683572791584,31.25
3093,1683572498340,31.0
3094,1683572208103,31.25
3095,1683571919014,31.5
3096,1683571335155,32.0
3097,1683571044955,31.5
3098,1683570754808,31.0
3099,1683570170521,31.25
3100,1683569590619,31.0
3101,1683569300075,31.5
3102,1683569011010,31.25
3103,1683568717272,31.5
3104,1683568426856,30.75
3105,1683567846265,31.5
3106,1683567555932,31.0
3107,1683566974906,31.25
3108,1683566681488,31.0
3109,1683566100978,30.5
3110,1683565811682,29.75
3111,1683565518343,30.25
3112,1683565226788,30.5
3113,1683564938391,30.0
3114,1683564649064,30.5
3115,1683564355989,30.25
3116,1683564066300,30.0
3117,1683563189480,29.75
3118,1683562898275,29.5
3119,1683562610170,29.0
3120,1683562020968,29.25
3121,1683561731756,28.75
3122,1683561436291,29.0
3123,1683561147961,28.0
3124,1683560857732,28.5
3125,1683560567524,28.25
3126,1683559696561,28.0
3127,1683559406202,27.75
3128,1683558535551,27.5
3129,1683558246335,27.25
3130,1683557954075,27.0
3131,1683557660273,27.25
3132,1683557080146,26.75
3133,1683556789812,27.0
3134,1683556209159,26.25
3135,1683555918779,26.5
3136,1683555628565,26.0
3137,1683555338071,26.25
3138,1683554754839,26.0
3139,1683554175631,25.75
3140,1683553883266,25.25
3141,1683553586522,25.5
3142,1683553296227,25.25
3143,1683552715660,25.5
3144,1683552425626,25.25
3145,1683552135321,24.75
3146,1683551845222,24.5
3147,1683551556862,25.0
3148,1683551261656,24.5
3149,1683550968371,24.75
3150,1683550387960,24.25
3151,1683550097706,24.5
3152,1683549807425,24.25
3153,1683549517165,24.5
3154,1683549227988,24.0
3155,1683548644684,24.5
3156,1683548356296,23.75
3157,1683548066326,24.5
3158,1683547775846,24.25
3159,1683547195393,23.75
3160,1683546615190,24.25
3161,1683546325211,24.0
3162,1683546034853,24.25
3163,1683545744783,24.75
3164,1683545164586,24.5
3165,1683544874291,24.75
3166,1683544585180,25.0
3167,1683544291953,24.25
3168,1683544002615,24.5
3169,1683543709372,24.75
3170,1683543419106,24.5
3171,1683543130197,25.25
3172,1683542543870,25.0
3173,1683542253566,25.25
3174,1683541964639,25.0
3175,1683541670600,24.75
3176,1683541380472,25.5
3177,1683539348738,25.0
3178,1683539058495,25.25
3179,1683538477882,25.0
3180,1683538187658,25.25
3181,1683537607109,25.0
3182,1683537316945,25.25
3183,1683537026740,25.5
3184,1683536446343,25.25
3185,1683536156434,25.0
3186,1683535865843,24.75
3187,1683535575670,25.0
3188,1683535285257,24.75
3189,1683534994995,24.0
3190,1683534414462,24.25
3191,1683533835250,24.75
3192,1683533542066,24.5
3193,1683533251729,24.75
3194,1683532961293,25.0
3195,1683532380812,25.25
3196,1683532092280,25.0
3197,1683531796171,25.25
3198,1683530344899,24.75
3199,1683530054800,24.25
3200,1683529765336,24.75
3201,1683528890415,25.0
3202,1683528600174,25.25
3203,1683527439421,24.75
3204,1683527149113,25.25
3205,1683526859115,25.5
3206,1683526278590,25.0
3207,1683525989403,25.25
3208,1683525696758,25.0
3209,1683525113405,25.5
3210,1683524823094,25.75
3211,1683524532918,26.0
3212,1683524242752,25.5
3213,1683523371894,25.25
3214,1683522791216,25.5
3215,1683522500788,25.25
3216,1683522210443,25.5
3217,1683521920186,25.75
3218,1683521629906,26.0
3219,1683521339874,25.5
3220,1683521049738,26.0
3221,1683520469179,25.5
3222,1683519598442,26.0
3223,1683519308106,25.5
3224,1683518728694,26.0
3225,1683518435843,26.5
3226,1683517856170,26.0
3227,1683517563054,25.75
3228,1683517272817,26.25
3229,1683516982340,26.5
3230,1683516692304,26.25
3231,1683516401817,26.5
3232,1683516112471,26.25
3233,1683515819583,26.75
3234,1683515529074,26.5
3235,1683515239042,26.25
3236,1683514658458,26.75
3237,1683514368052,26.5
3238,1683514077718,26.25
3239,1683513787394,26.5
3240,1683513497192,26.75
3241,1683513206901,26.5
3242,1683512916592,26.25
3243,1683512626162,26.5
3244,1683512335837,26.75
3245,1683512046676,26.25
3246,1683511753994,27.0
3247,1683511463666,27.25
3248,1683511173431,26.75
3249,1683510883365,27.0
3250,1683510593205,26.75
3251,1683510302738,27.25
3252,1683509722262,27.0
3253,1683509431896,26.75
3254,1683509141587,27.0
3255,1683508851659,27.5
3256,1683508561312,27.75
3257,1683508270974,27.5
3258,1683507981934,27.75
3259,1683507688574,27.25
3260,1683507398277,28.0
3261,1683507107946,27.5
3262,1683506818713,27.25
3263,1683506525438,28.5
3264,1683505944931,28.25
3265,1683505654801,28.5
3266,1683505364292,28.0
3267,1683505075049,28.5
3268,1683504782515,28.25
3269,1683504202193,28.75
3270,1683503331343,29.0
3271,1683502750932,29.25
3272,1683502170449,29.5
3273,1683501880356,29.75
3274,1683501590270,29.25
3275,1683501299926,30.0
3276,1683501009616,29.25
3277,1683500719270,29.75
3278,1683500429067,30.25
3279,1683500138639,29.75
3280,1683499848201,30.25
3281,1683499557953,30.0
3282,1683499267543,30.25
3283,1683498687116,30.0
3284,1683497817163,30.5
3285,1683496943925,30.75
3286,1683496653616,30.5
3287,1683496363247,31.25
3288,1683495782957,30.75
3289,1683495202465,31.0
3290,1683494912311,30.75
3291,1683494331734,31.25
3292,1683494041403,31.0
3293,1683493751200,31.5
3294,1683493460936,31.0
3295,1683493170607,31.75
3296,1683492880336,31.5
3297,1683492589887,31.0
3298,1683492009221,31.25
3299,1683491719048,30.75
3300,1683491138321,31.25
3301,1683490848174,30.75
3302,1683490557710,31.25
3303,1683489687151,31.5
